time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,upstream_reservoir_inflow,gate_1_opening,gate_1_outflow,canal_water_level,canal_inflow,canal_outflow,downstream_reservoir_water_level,downstream_reservoir_outflow,downstream_reservoir_volume,downstream_reservoir_inflow
806.0,8.577035956093027,15.555856272085968,85770.35956093027,0.0,0.5,15.551931777042137,5.495581875835734,15.551931777042137,11.720920158709704,4.927065465855301,0,49270.65465855301,11.720920158709704
807.0,8.57548085958085,15.550965121772744,85754.8085958085,0.0,0.5,15.547040626573171,5.495964447026675,15.547040626573171,11.721328717167408,4.9282375987270175,0,49282.37598727018,11.721328717167408
808.0,8.573926252080362,15.546075004876686,85739.26252080362,0.0,0.5,15.542150509521306,5.496346488408005,15.542150509521306,11.721736696226667,4.929409772396641,0,49294.097723966406,11.721736696226667
809.0,8.572372133488193,15.541185921705159,85723.72133488192,0.0,0.5,15.537261426193908,5.496728000141012,15.537261426193908,11.722144096119964,4.930581986806253,0,49305.81986806253,11.722144096119964
810.0,8.570818503700936,15.536297872565612,85708.18503700936,0.0,0.5,15.532373376898422,5.497108982386994,15.532373376898422,11.722550917079666,4.931754241897961,0,49317.54241897961,11.722550917079666
811.0,8.56926536261516,15.531410857765568,85692.6536261516,0.0,0.5,15.527486361942378,5.497489435307254,15.527486361942378,11.722957159338032,4.932926537613895,0,49329.26537613895,11.722957159338032
812.0,8.567712710127399,15.52652487761265,85677.12710127399,0.0,0.5,15.522600381633387,5.497869359063105,15.522600381633387,11.723362823127218,4.9340988738962075,0,49340.98873896208,11.723362823127218
813.0,8.566160546134158,15.521639932414544,85661.60546134158,0.0,0.5,15.517715436279152,5.498248753815865,15.517715436279152,11.723767908679259,4.935271250687076,0,49352.712506870754,11.723767908679259
814.0,8.56460887053191,15.516756022479044,85646.0887053191,0.0,0.5,15.512831526187448,5.498627619726861,15.512831526187448,11.724172416226086,4.936443667928698,0,49364.43667928698,11.724172416226086
815.0,8.563057683217098,15.511873148114002,85630.57683217098,0.0,0.5,15.507948651666144,5.499005956957427,15.507948651666144,11.724576345999523,4.937616125563298,0,49376.16125563298,11.724576345999523
816.0,8.561506984086135,15.506991309627375,85615.06984086135,0.0,0.5,15.503066813023189,5.499383765668907,15.503066813023189,11.72497969823128,4.938788623533121,0,49387.88623533121,11.72497969823128
817.0,8.559956773035402,15.50211050732719,85599.56773035403,0.0,0.5,15.498186010566611,5.499761046022648,15.498186010566611,11.725382473152962,4.939961161780436,0,49399.61161780436,11.725382473152962
818.0,8.558407049961252,15.497230741521562,85584.07049961251,0.0,0.5,15.493306244604527,5.500137798180009,15.493306244604527,11.725784670996063,4.941133740247536,0,49411.33740247536,11.725784670996063
819.0,8.55685781476,15.492352012518692,85568.5781476,0.0,0.5,15.48842751544513,5.5005140223023545,15.48842751544513,11.726186291991961,4.942306358876735,0,49423.06358876735,11.726186291991961
820.0,8.555309067327936,15.487474320626848,85553.09067327937,0.0,0.5,15.48354982339669,5.500889718551057,15.48354982339669,11.726587336371946,4.943479017610372,0,49434.79017610372,11.726587336371946
821.0,8.553760807561321,15.482597666154396,85537.60807561321,0.0,0.5,15.478673168767585,5.501264887087497,15.478673168767585,11.726987804367173,4.944651716390808,0,49446.51716390809,11.726987804367173
822.0,8.55221303535638,15.477722049409783,85522.1303535638,0.0,0.5,15.473797551866248,5.501639528073063,15.473797551866248,11.727387696208709,4.945824455160429,0,49458.24455160429,11.727387696208709
823.0,8.550665750609308,15.472847470701529,85506.65750609309,0.0,0.5,15.46892297300121,5.50201364166915,15.46892297300121,11.727787012127504,4.946997233861642,0,49469.97233861642,11.727787012127504
824.0,8.549118953216276,15.467973930338248,85491.18953216275,0.0,0.5,15.464049432481081,5.502387228037162,15.464049432481081,11.7281857523544,4.948170052436877,0,49481.700524368774,11.7281857523544
825.0,8.547572643073412,15.463101428628631,85475.72643073412,0.0,0.5,15.459176930614543,5.5027602873385115,15.459176930614543,11.728583917120135,4.94934291082859,0,49493.4291082859,11.728583917120135
826.0,8.546026820076825,15.458229965881443,85460.26820076825,0.0,0.5,15.454305467710379,5.503132819734617,15.454305467710379,11.728981506655332,4.950515808979255,0,49505.15808979255,11.728981506655332
827.0,8.544481484122585,15.453359542405545,85444.81484122585,0.0,0.5,15.449435044077429,5.503504825386906,15.449435044077429,11.729378521190517,4.951688746831374,0,49516.88746831374,11.729378521190517
828.0,8.542936635106734,15.448490158509863,85429.36635106734,0.0,0.5,15.444565660024633,5.503876304456813,15.444565660024633,11.7297749609561,4.9528617243274695,0,49528.6172432747,11.7297749609561
829.0,8.541392272925284,15.44362181450342,85413.92272925284,0.0,0.5,15.43969731586101,5.5042472571057806,15.43969731586101,11.730170826182384,4.954034741410088,0,49540.34741410088,11.730170826182384
830.0,8.539848397474213,15.438754510695306,85398.48397474214,0.0,0.5,15.434830011895647,5.50461768349526,15.434830011895647,11.730566117099572,4.955207798021798,0,49552.077980217975,11.730566117099572
831.0,8.538305008649473,15.4338882473947,85383.05008649474,0.0,0.5,15.429963748437734,5.50498758378671,15.429963748437734,11.73096083393775,4.956380894105191,0,49563.80894105191,11.73096083393775
832.0,8.536762106346982,15.429023024910865,85367.62106346982,0.0,0.5,15.425098525796527,5.505356958141597,15.425098525796527,11.731354976926909,4.957554029602884,0,49575.540296028834,11.731354976926909
833.0,8.535219690462627,15.424158843553142,85352.19690462627,0.0,0.5,15.420234344281363,5.505725806721395,15.420234344281363,11.73174854629692,4.958727204457514,0,49587.27204457513,11.73174854629692
834.0,8.533677760892264,15.41929570363095,85336.77760892264,0.0,0.5,15.41537120420166,5.506094129687588,15.41537120420166,11.73214154227756,4.959900418611741,0,49599.00418611741,11.73214154227756
835.0,8.532136317531718,15.414433605453786,85321.36317531718,0.0,0.5,15.410509105866923,5.506461927201665,15.410509105866923,11.73253396509849,4.961073672008251,0,49610.73672008251,11.73253396509849
836.0,8.530595360276786,15.40957254933123,85305.95360276786,0.0,0.5,15.405648049586734,5.506829199425124,15.405648049586734,11.73292581498927,4.96224696458975,0,49622.4696458975,11.73292581498927
837.0,8.529054889023229,15.404712535572951,85290.54889023228,0.0,0.5,15.400788035670748,5.507195946519473,15.400788035670748,11.733317092179352,4.963420296298968,0,49634.20296298968,11.733317092179352
838.0,8.527514903666779,15.399853564488682,85275.14903666779,0.0,0.5,15.395929064428707,5.507562168646226,15.395929064428707,11.73370779689808,4.964593667078658,0,49645.93667078658,11.73370779689808
839.0,8.52597540410314,15.394995636388241,85259.7540410314,0.0,0.5,15.391071136170432,5.507927865966906,15.391071136170432,11.7340979293747,4.965767076871595,0,49657.67076871595,11.7340979293747
840.0,8.524436390227981,15.390138751581533,85244.36390227982,0.0,0.5,15.386214251205825,5.508293038643043,15.386214251205825,11.734487489838346,4.966940525620579,0,49669.40525620579,11.734487489838346
841.0,8.522897861936944,15.38528291037854,85228.97861936943,0.0,0.5,15.381358409844864,5.508657686836175,15.381358409844864,11.734876478518043,4.968114013268432,0,49681.14013268431,11.734876478518043
842.0,8.521359819125635,15.380428113089321,85213.59819125634,0.0,0.5,15.376503612397613,5.509021810707851,15.376503612397613,11.735264895642722,4.969287539757995,0,49692.875397579955,11.735264895642722
843.0,8.519822261689633,15.37557436002401,85198.22261689632,0.0,0.5,15.371649859174202,5.5093854104196245,15.371649859174202,11.735652741441196,4.97046110503214,0,49704.61105032139,11.735652741441196
844.0,8.518285189524484,15.370721651492824,85182.85189524484,0.0,0.5,15.366797150484853,5.509748486133058,15.366797150484853,11.736040016142184,4.971634709033753,0,49716.347090337535,11.736040016142184
845.0,8.516748602525704,15.365869987806063,85167.48602525704,0.0,0.5,15.361945486639863,5.5101110380097245,15.361945486639863,11.73642671997429,4.972808351705751,0,49728.08351705751,11.73642671997429
846.0,8.515212500588776,15.3610193692741,85152.12500588776,0.0,0.5,15.3570948679496,5.510473066211203,15.3570948679496,11.736812853166022,4.973982032991067,0,49739.820329910675,11.736812853166022
847.0,8.513676883609154,15.356169796207384,85136.76883609155,0.0,0.5,15.352245294724522,5.510834570899081,15.352245294724522,11.737198415945777,4.975155752832662,0,49751.55752832662,11.737198415945777
848.0,8.512141751482263,15.351321268916449,85121.41751482263,0.0,0.5,15.347396767275164,5.5111955522349545,15.347396767275164,11.737583408541854,4.976329511173516,0,49763.29511173516,11.737583408541854
849.0,8.510607104103492,15.346473787711911,85106.07104103493,0.0,0.5,15.342549285912131,5.511556010380428,15.342549285912131,11.737967831182443,4.977503307956635,0,49775.03307956635,11.737967831182443
850.0,8.509072941368203,15.341627352904455,85090.72941368203,0.0,0.5,15.337702850946116,5.511915945497113,15.337702850946116,11.73835168409563,4.978677143125044,0,49786.77143125044,11.73835168409563
851.0,8.507539263171722,15.336781964804844,85075.39263171722,0.0,0.5,15.332857462687878,5.51227535774663,15.332857462687878,11.738734967509396,4.9798510166217955,0,49798.51016621795,11.738734967509396
852.0,8.506006069409349,15.331937623723924,85060.0606940935,0.0,0.5,15.328013121448263,5.51263424729061,15.328013121448263,11.739117681651623,4.98102492838996,0,49810.249283899604,11.739117681651623
853.0,8.504473359976352,15.327094329972613,85044.73359976352,0.0,0.5,15.3231698275382,5.512992614290688,15.3231698275382,11.739499826750084,4.982198878372635,0,49821.98878372635,11.739499826750084
854.0,8.502941134767966,15.322252083861917,85029.41134767966,0.0,0.5,15.31832758126868,5.513350458908512,15.31832758126868,11.73988140303245,4.983372866512938,0,49833.72866512938,11.73988140303245
855.0,8.501409393679396,15.317410885702907,85014.09393679396,0.0,0.5,15.31348638295078,5.513707781305735,15.31348638295078,11.740262410726295,4.984546892754011,0,49845.46892754011,11.740262410726295
856.0,8.499878136605815,15.312570735806737,84998.78136605815,0.0,0.5,15.308646232895656,5.514064581644019,15.308646232895656,11.74064285005908,4.9857209570390175,0,49857.20957039017,11.74064285005908
857.0,8.498347363442367,15.307731634484641,84983.47363442366,0.0,0.5,15.303807131414535,5.514420860085035,15.303807131414535,11.741022721258163,4.986895059311143,0,49868.95059311143,11.741022721258163
858.0,8.496817074084161,15.30289358204792,84968.17074084161,0.0,0.5,15.298969078818725,5.514776616790462,15.298969078818725,11.741402024550812,4.988069199513598,0,49880.69199513598,11.741402024550812
859.0,8.495287268426281,15.298056578807962,84952.87268426281,0.0,0.5,15.294132075419617,5.515131851921987,15.294132075419617,11.741780760164174,4.989243377589615,0,49892.43377589615,11.741780760164174
860.0,8.493757946363774,15.29322062507623,84937.57946363774,0.0,0.5,15.289296121528661,5.515486565641308,15.289296121528661,11.742158928325306,4.990417593482447,0,49904.175934824474,11.742158928325306
861.0,8.492229107791657,15.288385721164255,84922.29107791657,0.0,0.5,15.2844612174574,5.515840758110127,15.2844612174574,11.742536529261159,4.991591847135373,0,49915.91847135373,11.742536529261159
862.0,8.49070075260492,15.283551867383656,84907.00752604919,0.0,0.5,15.279627363517452,5.5161944294901595,15.279627363517452,11.74291356319858,4.992766138491693,0,49927.66138491693,11.74291356319858
863.0,8.489172880698513,15.27871906404612,84891.72880698513,0.0,0.5,15.274794560020492,5.516547579943125,15.274794560020492,11.743290030364317,4.993940467494729,0,49939.40467494729,11.743290030364317
864.0,8.487645491967367,15.273887311463408,84876.45491967368,0.0,0.5,15.269962807278299,5.516900209630754,15.269962807278299,11.743665930985014,4.995114834087827,0,49951.14834087827,11.743665930985014
865.0,8.486118586306374,15.269056609947366,84861.18586306373,0.0,0.5,15.26513210560271,5.517252318714786,15.26513210560271,11.744041265287212,4.996289238214356,0,49962.89238214356,11.744041265287212
866.0,8.484592163610392,15.264226959809914,84845.92163610391,0.0,0.5,15.260302455305634,5.517603907356967,15.260302455305634,11.744416033497352,4.997463679817706,0,49974.63679817706,11.744416033497352
867.0,8.483066223774255,15.259398361363035,84830.66223774255,0.0,0.5,15.255473856699071,5.517954975719053,15.255473856699071,11.74479023584177,4.99863815884129,0,49986.3815884129,11.74479023584177
868.0,8.481540766692763,15.254570814918797,84815.40766692764,0.0,0.5,15.250646310095085,5.518305523962807,15.250646310095085,11.745163872546705,4.999812675228545,0,49998.12675228545,11.745163872546705
869.0,8.480015792260685,15.249744320789349,84800.15792260686,0.0,0.5,15.245819815805824,5.518655552250004,15.245819815805824,11.745536943838292,5.000987228922929,0,50009.872289229286,11.745536943838292
870.0,8.478491300372758,15.244918879286905,84784.91300372758,0.0,0.5,15.240994374143497,5.5190050607424235,15.240994374143497,11.745909449942566,5.002161819867923,0,50021.61819867923,11.745909449942566
871.0,8.476967290923685,15.240094490723758,84769.67290923685,0.0,0.5,15.236169985420398,5.519354049601857,15.236169985420398,11.74628139108546,5.0033364480070315,0,50033.36448007031,11.74628139108546
872.0,8.475443763808144,15.235271155412269,84754.43763808144,0.0,0.5,15.231346649948897,5.519702518990102,15.231346649948897,11.746652767492806,5.0045111132837805,0,50045.1111328378,11.746652767492806
873.0,8.473920718920777,15.230448873664885,84739.20718920777,0.0,0.5,15.226524368041426,5.520050469068967,15.226524368041426,11.747023579390337,5.005685815641719,0,50056.85815641719,11.747023579390337
874.0,8.472398156156197,15.225627645794114,84723.98156156197,0.0,0.5,15.221703140010511,5.520397900000268,15.221703140010511,11.74739382700368,5.00686055502442,0,50068.605550244196,11.74739382700368
875.0,8.470876075408986,15.220807472112554,84708.76075408986,0.0,0.5,15.216882966168736,5.520744811945829,15.216882966168736,11.747763510558368,5.008035331375476,0,50080.35331375476,11.747763510558368
876.0,8.469354476573692,15.215988352932865,84693.54476573692,0.0,0.5,15.21206384682876,5.521091205067484,15.21206384682876,11.748132630279834,5.009210144638503,0,50092.10144638504,11.748132630279834
877.0,8.467833359544835,15.211170288567779,84678.33359544835,0.0,0.5,15.207245782303334,5.521437079527075,15.207245782303334,11.748501186393398,5.010384994757143,0,50103.84994757143,11.748501186393398
878.0,8.466312724216902,15.206353279330118,84663.12724216902,0.0,0.5,15.202428772905256,5.521782435486453,15.202428772905256,11.748869179124299,5.011559881675055,0,50115.59881675055,11.748869179124299
879.0,8.464792570484349,15.201537325532758,84647.9257048435,0.0,0.5,15.197612818947418,5.522127273107478,15.197612818947418,11.749236608697661,5.012734805335924,0,50127.348053359245,11.749236608697661
880.0,8.463272898241602,15.196722427488659,84632.72898241601,0.0,0.5,15.192797920742777,5.5224715925520185,15.192797920742777,11.749603475338517,5.013909765683458,0,50139.09765683458,11.749603475338517
881.0,8.46175370738305,15.191908585510857,84617.5370738305,0.0,0.5,15.187984078604355,5.5228153939819515,15.187984078604355,11.749969779271794,5.0150847626613855,0,50150.84762661385,11.749969779271794
882.0,8.46023499780306,15.187095799912443,84602.3499780306,0.0,0.5,15.183171292845264,5.523158677559164,15.183171292845264,11.750335520722325,5.016259796213458,0,50162.597962134576,11.750335520722325
883.0,8.45871676939596,15.182284071006608,84587.1676939596,0.0,0.5,15.17835956377868,5.52350144344555,15.17835956377868,11.750700699914841,5.017434866283449,0,50174.34866283449,11.750700699914841
884.0,8.457199022056049,15.17747339910659,84571.99022056049,0.0,0.5,15.173548891717848,5.523843691803014,15.173548891717848,11.75106531707397,5.018609972815157,0,50186.09972815157,11.75106531707397
885.0,8.455681755677595,15.172663784525714,84556.81755677596,0.0,0.5,15.16873927697609,5.52418542279347,15.16873927697609,11.75142937242425,5.0197851157523985,0,50197.85115752399,11.75142937242425
886.0,8.454164970154837,15.167855227577371,84541.64970154838,0.0,0.5,15.163930719866801,5.5245266365788375,15.163930719866801,11.75179286619011,5.020960295039018,0,50209.60295039018,11.75179286619011
887.0,8.452648665381979,15.163047728575032,84526.4866538198,0.0,0.5,15.15912322070345,5.5248673333210485,15.15912322070345,11.752155798595886,5.022135510618877,0,50221.35510618878,11.752155798595886
888.0,8.451132841253196,15.158241287832235,84511.32841253196,0.0,0.5,15.154316779799576,5.525207513182042,15.154316779799576,11.752518169865818,5.023310762435864,0,50233.10762435864,11.752518169865818
889.0,8.44961749766263,15.15343590566259,84496.1749766263,0.0,0.5,15.149511397468782,5.525547176323766,15.149511397468782,11.75287998022404,5.024486050433887,0,50244.86050433887,11.75287998022404
890.0,8.44810263450439,15.148631582379776,84481.02634504391,0.0,0.5,15.144707074024755,5.525886322908179,15.144707074024755,11.753241229894593,5.025661374556877,0,50256.613745568764,11.753241229894593
891.0,8.446588251672562,15.143828318297547,84465.88251672561,0.0,0.5,15.13990380978125,5.526224953097247,15.13990380978125,11.753601919101415,5.026836734748787,0,50268.36734748787,11.753601919101415
892.0,8.445074349061189,15.13902611372973,84450.74349061189,0.0,0.5,15.135101605052084,5.526563067052946,15.135101605052084,11.753962048068354,5.028012130953593,0,50280.121309535934,11.753962048068354
893.0,8.44356092656429,15.134224968990218,84435.6092656429,0.0,0.5,15.130300460151156,5.5269006649372585,15.130300460151156,11.754321617019148,5.029187563115295,0,50291.87563115295,11.754321617019148
894.0,8.44204798407585,15.129424884392977,84420.4798407585,0.0,0.5,15.125500375392436,5.52723774691218,15.125500375392436,11.75468062617745,5.030363031177912,0,50303.630311779125,11.75468062617745
895.0,8.440535521489826,15.124625860252044,84405.35521489826,0.0,0.5,15.12070135108996,5.527574313139712,15.12070135108996,11.755039075766804,5.031538535085489,0,50315.38535085489,11.755039075766804
896.0,8.439023538700138,15.11982789688153,84390.23538700138,0.0,0.5,15.115903387557827,5.527910363781866,15.115903387557827,11.755396966010668,5.03271407478209,0,50327.1407478209,11.755396966010668
897.0,8.437512035600678,15.11503099459561,84375.12035600678,0.0,0.5,15.111106485110227,5.528245899000664,15.111106485110227,11.755754297132391,5.033889650211803,0,50338.896502118034,11.755754297132391
898.0,8.436001012085306,15.110235153708532,84360.01012085307,0.0,0.5,15.106310644061399,5.528580918958135,15.106310644061399,11.756111069355232,5.0350652613187385,0,50350.65261318739,11.756111069355232
899.0,8.434490468047853,15.105440374534613,84344.90468047853,0.0,0.5,15.10151586472567,5.528915423816318,15.10151586472567,11.75646728290235,5.036240908047029,0,50362.409080470294,11.75646728290235
900.0,8.432980403382114,15.10064665738825,84329.80403382114,0.0,0.5,15.096722147417422,5.52924941373726,15.096722147417422,11.756822937996809,5.037416590340829,0,50374.16590340829,11.756822937996809
901.0,8.431470817981856,15.095854002583895,84314.70817981855,0.0,0.5,15.09192949245112,5.529582888883018,15.09192949245112,11.757178034861575,5.038592308144315,0,50385.92308144315,11.757178034861575
902.0,8.429961711740813,15.091062410436077,84299.61711740812,0.0,0.5,15.08713790014129,5.52991584941566,15.08713790014129,11.757532573719516,5.039768061401687,0,50397.68061401687,11.757532573719516
903.0,8.428453084552686,15.086271881259398,84284.53084552687,0.0,0.5,15.082347370802523,5.530248295497262,15.082347370802523,11.757886554793405,5.040943850057166,0,50409.43850057166,11.757886554793405
904.0,8.42694493631115,15.081482415368514,84269.4493631115,0.0,0.5,15.077557904749495,5.530580227289906,15.077557904749495,11.758239978305918,5.042119674054996,0,50421.19674054997,11.758239978305918
905.0,8.425437266909842,15.076694013078175,84254.37266909842,0.0,0.5,15.072769502296937,5.530911644955688,15.072769502296937,11.758592844479633,5.043295533339445,0,50432.95533339445,11.758592844479633
906.0,8.423930076242373,15.071906674703174,84239.30076242372,0.0,0.5,15.067982163759654,5.53124254865671,15.067982163759654,11.758945153537038,5.044471427854798,0,50444.71427854799,11.758945153537038
907.0,8.422423364202317,15.06712040055839,84224.23364202316,0.0,0.5,15.063195889452517,5.531572938555085,15.063195889452517,11.759296905700516,5.045647357545369,0,50456.47357545369,11.759296905700516
908.0,8.42091713068322,15.062335190958763,84209.1713068322,0.0,0.5,15.058410679690471,5.531902814812935,15.058410679690471,11.759648101192361,5.046823322355488,0,50468.23322355488,11.759648101192361
909.0,8.419411375578598,15.0575510462193,84194.11375578598,0.0,0.5,15.053626534788526,5.53223217759239,15.053626534788526,11.759998740234769,5.047999322229511,0,50479.99322229512,11.759998740234769
910.0,8.417906098781932,15.05276796665509,84179.06098781932,0.0,0.5,15.048843455061764,5.532561027055591,15.048843455061764,11.76034882304984,5.049175357111817,0,50491.75357111817,11.76034882304984
911.0,8.416401300186674,15.047985952581271,84164.01300186674,0.0,0.5,15.044061440825327,5.532889363364688,15.044061440825327,11.760698349859577,5.050351426946803,0,50503.51426946803,11.760698349859577
912.0,8.414896979686242,15.04320500431306,84148.96979686242,0.0,0.5,15.039280492394429,5.5332171866818385,15.039280492394429,11.761047320885892,5.051527531678891,0,50515.27531678892,11.761047320885892
913.0,8.413393137174026,15.038425122165739,84133.93137174025,0.0,0.5,15.034500610084356,5.533544497169212,15.034500610084356,11.761395736350595,5.052703671252527,0,50527.03671252527,11.761395736350595
914.0,8.411889772543379,15.03364630645466,84118.8977254338,0.0,0.5,15.029721794210452,5.533871294988985,15.029721794210452,11.761743596475409,5.053879845612174,0,50538.798456121745,11.761743596475409
915.0,8.41038688568763,15.028868557495233,84103.8688568763,0.0,0.5,15.024944045088146,5.534197580303346,15.024944045088146,11.762090901481956,5.055056054702323,0,50550.560547023226,11.762090901481956
916.0,8.40888447650007,15.024091875602954,84088.8447650007,0.0,0.5,15.020167363032908,5.53452335327449,15.020167363032908,11.762437651591766,5.0562322984674815,0,50562.322984674815,11.762437651591766
917.0,8.407382544873961,15.019316261093364,84073.8254487396,0.0,0.5,15.015391748360297,5.534848614064623,15.015391748360297,11.762783847026274,5.057408576852184,0,50574.08576852184,11.762783847026274
918.0,8.405881090702533,15.014541714282085,84058.81090702533,0.0,0.5,15.010617201385928,5.535173362835962,15.010617201385928,11.76312948800682,5.058584889800985,0,50585.84889800985,11.76312948800682
919.0,8.404380113878984,15.0097682354848,84043.80113878984,0.0,0.5,15.005843722425487,5.5354975997507285,15.005843722425487,11.76347457475465,5.05976123725846,0,50597.612372584605,11.76347457475465
920.0,8.402879614296483,15.004995825017264,84028.79614296483,0.0,0.5,15.001071311794728,5.535821324971159,15.001071311794728,11.76381910749091,5.060937619169209,0,50609.37619169209,11.76381910749091
921.0,8.401379591848162,15.000224483195291,84013.79591848163,0.0,0.5,14.99629996980946,5.536144538659496,14.99629996980946,11.764163086436664,5.062114035477853,0,50621.14035477853,11.764163086436664
922.0,8.399880046427128,14.995454210334762,83998.80046427129,0.0,0.5,14.991529696785577,5.536467240977993,14.991529696785577,11.764506511812868,5.063290486129034,0,50632.90486129034,11.764506511812868
923.0,8.398380977926454,14.990685006751631,83983.80977926454,0.0,0.5,14.986760493039021,5.536789432088913,14.986760493039021,11.7648493838404,5.064466971067418,0,50644.669710674185,11.7648493838404
924.0,8.396882386239179,14.985916872761914,83968.82386239179,0.0,0.5,14.981992358885813,5.537111112154528,14.981992358885813,11.76519170274003,5.065643490237693,0,50656.434902376925,11.76519170274003
925.0,8.39538427125831,14.98114980868169,83953.84271258311,0.0,0.5,14.977225294642023,5.537432281337119,14.977225294642023,11.765533468732439,5.066820043584565,0,50668.200435845654,11.765533468732439
926.0,8.393886632876828,14.976383814827098,83938.86632876829,0.0,0.5,14.97245930062381,5.5377529397989775,14.97245930062381,11.76587468203822,5.067996631052769,0,50679.96631052769,11.76587468203822
927.0,8.392389470987677,14.971618891514362,83923.89470987677,0.0,0.5,14.967694377147374,5.538073087702404,14.967694377147374,11.766215342877864,5.069173252587056,0,50691.73252587057,11.766215342877864
928.0,8.390892785483771,14.96685503905975,83908.9278548377,0.0,0.5,14.962930524529,5.53839272520971,14.962930524529,11.766555451471774,5.070349908132204,0,50703.49908132204,11.766555451471774
929.0,8.389396576257994,14.962092257779604,83893.96576257993,0.0,0.5,14.958167743085024,5.538711852483215,14.958167743085024,11.766895008040258,5.071526597633008,0,50715.26597633008,11.766895008040258
930.0,8.387900843203195,14.957330547990328,83879.00843203194,0.0,0.5,14.95340603313185,5.5390304696852475,14.95340603313185,11.767234012803534,5.072703321034289,0,50727.03321034289,11.767234012803534
931.0,8.386405586212193,14.952569910008396,83864.05586212194,0.0,0.5,14.948645394985952,5.539348576978148,14.948645394985952,11.767572465981724,5.073880078280887,0,50738.80078280887,11.767572465981724
932.0,8.384910805177778,14.947810344150339,83849.10805177779,0.0,0.5,14.943885828963863,5.539666174524265,14.943885828963863,11.767910367794858,5.075056869317666,0,50750.56869317666,11.767910367794858
933.0,8.383416499992705,14.94305185073276,83834.16499992706,0.0,0.5,14.939127335382185,5.539983262485957,14.939127335382185,11.768247718462874,5.076233694089512,0,50762.336940895126,11.768247718462874
934.0,8.381922670549699,14.938294430072318,83819.22670549699,0.0,0.5,14.934369914557577,5.540299841025592,14.934369914557577,11.768584518205616,5.077410552541333,0,50774.10552541333,11.768584518205616
935.0,8.380429316741449,14.93353808248574,83804.2931674145,0.0,0.5,14.929613566806758,5.540615910305549,14.929613566806758,11.768920767242841,5.078587444618058,0,50785.874446180576,11.768920767242841
936.0,8.37893643846062,14.92878280828981,83789.3643846062,0.0,0.5,14.924858292446531,5.540931470488214,14.924858292446531,11.769256465794207,5.079764370264637,0,50797.64370264637,11.769256465794207
937.0,8.37744403559984,14.924028607801395,83774.4403559984,0.0,0.5,14.920104091793744,5.541246521735986,14.920104091793744,11.769591614079282,5.080941329426045,0,50809.41329426045,11.769591614079282
938.0,8.375952108051706,14.9192754813374,83759.52108051706,0.0,0.5,14.91535096516531,5.541561064211271,14.91535096516531,11.769926212317545,5.082118322047277,0,50821.18322047277,11.769926212317545
939.0,8.374460655708786,14.914523429214805,83744.60655708786,0.0,0.5,14.910598912878214,5.541875098076486,14.910598912878214,11.770260260728381,5.08329534807335,0,50832.9534807335,11.770260260728381
940.0,8.37296967846361,14.909772451750662,83729.69678463611,0.0,0.5,14.905847935249492,5.542188623494058,14.905847935249492,11.770593759531085,5.084472407449303,0,50844.72407449303,11.770593759531085
941.0,8.371479176208684,14.90502254926206,83714.79176208684,0.0,0.5,14.901098032596252,5.542501640626423,14.901098032596252,11.770926708944858,5.085649500120198,0,50856.495001201976,11.770926708944858
942.0,8.369989148836476,14.900273722066178,83699.89148836477,0.0,0.5,14.896349205235657,5.542814149636027,14.896349205235657,11.771259109188811,5.086826626031117,0,50868.26626031117,11.771259109188811
943.0,8.368499596239428,14.895525970480238,83684.99596239429,0.0,0.5,14.891601453484943,5.543126150685327,14.891601453484943,11.771590960481964,5.088003785127165,0,50880.03785127165,11.771590960481964
944.0,8.367010518309947,14.890779294821536,83670.10518309947,0.0,0.5,14.886854777661403,5.543437643936789,14.886854777661403,11.771922263043244,5.089180977353469,0,50891.80977353469,11.771922263043244
945.0,8.365521914940405,14.88603369540743,83655.21914940406,0.0,0.5,14.88210917808238,5.543748629552888,14.88210917808238,11.772253017091492,5.090358202655178,0,50903.58202655178,11.772253017091492
946.0,8.36403378602315,14.881289172555325,83640.3378602315,0.0,0.5,14.877364655065298,5.54405910769611,14.877364655065298,11.772583222845451,5.091535460977463,0,50915.35460977463,11.772583222845451
947.0,8.362546131450493,14.876545726582705,83625.46131450492,0.0,0.5,14.872621208927633,5.54436907852895,14.872621208927633,11.77291288052378,5.092712752265515,0,50927.12752265515,11.77291288052378
948.0,8.361058951114712,14.871803357807106,83610.58951114712,0.0,0.5,14.867878839986913,5.544678542213914,14.867878839986913,11.773241990345046,5.09389007646455,0,50938.9007646455,11.773241990345046
949.0,8.359572244908057,14.867062066546122,83595.72244908057,0.0,0.5,14.863137548560745,5.5449874989135175,14.863137548560745,11.773570552527719,5.0950674335198025,0,50950.674335198026,11.773570552527719
950.0,8.358086012722746,14.862321853117413,83580.86012722745,0.0,0.5,14.85839733496679,5.545295948790285,14.85839733496679,11.773898567290189,5.096244823376532,0,50962.44823376532,11.773898567290189
951.0,8.35660025445096,14.85758271783871,83566.00254450961,0.0,0.5,14.853658199522762,5.545603892006752,14.853658199522762,11.774226034850745,5.097422245980017,0,50974.22245980017,11.774226034850745
952.0,8.355114969984857,14.852844661027781,83551.14969984858,0.0,0.5,14.84892014254645,5.545911328725464,14.84892014254645,11.7745529554276,5.09859970127556,0,50985.9970127556,11.7745529554276
