time,Channel_1_integral_coeff,Channel_1_time_delay,Channel_1_true_integral,Channel_1_true_delay,Channel_1_integral_error,Channel_1_delay_error,Channel_2_integral_coeff,Channel_2_time_delay,Channel_2_true_integral,Channel_2_true_delay,Channel_2_integral_error,Channel_2_delay_error,Channel_3_integral_coeff,Channel_3_time_delay,Channel_3_true_integral,Channel_3_true_delay,Channel_3_integral_error,Channel_3_delay_error
10.0,0.13079807963348478,2.166380327978434,0.15,2.5,0.01920192036651522,0.33361967202156606,1.8389277322927873,2.913672837261061,1.8,3.0,0.03892773229278723,0.08632716273893903,0.08285673091076802,2.4409003694802958,0.12,2.8,0.037143269089231976,0.35909963051970406
10.100000000000001,0.14219852329660693,2.1780774215172864,0.15,2.5,0.007801476703393068,0.32192257848271355,1.835859905384174,2.9054178338496612,1.8,3.0,0.03585990538417394,0.09458216615033876,0.06961793428056177,2.4863409455317336,0.12,2.8,0.05038206571943822,0.31365905446826625
10.200000000000001,0.14803165951225608,2.1600795663363015,0.15,2.5,0.0019683404877439137,0.3399204336636985,1.8285666903283222,2.9326241403258693,1.8,3.0,0.028566690328322153,0.06737585967413073,0.07136144480991018,2.473315602898455,0.12,2.8,0.04863855519008982,0.32668439710154473
10.3,0.15162679661838044,2.1683658114052533,0.15,2.5,0.0016267966183804439,0.3316341885947467,1.8233212581769298,2.9370239230172825,1.8,3.0,0.02332125817692976,0.06297607698271745,0.07247777700670792,2.5054439294237856,0.12,2.8,0.047522222993292076,0.29455607057621425
10.4,0.15553919862531965,2.1975022395178803,0.15,2.5,0.005539198625319652,0.30249776048211974,1.816441839978916,2.914182890816379,1.8,3.0,0.016441839978915906,0.08581710918362084,0.07901314161079881,2.4955965853051145,0.12,2.8,0.040986858389201186,0.3044034146948853
10.5,0.1485087064991586,2.1983424985779885,0.15,2.5,0.0014912935008414008,0.30165750142201153,1.8159285582883953,2.9268353475997677,1.8,3.0,0.015928558288395234,0.07316465240023229,0.08493190984363015,2.5101962579530137,0.12,2.8,0.035068090156369844,0.2898037420469861
10.600000000000001,0.14690140432739374,2.2350473615048294,0.15,2.5,0.003098595672606258,0.2649526384951706,1.8120687178020314,2.9077665153869576,1.8,3.0,0.012068717802031337,0.09223348461304237,0.08595391089234386,2.4739198175289636,0.12,2.8,0.034046089107656136,0.3260801824710362
10.700000000000001,0.141786222179032,2.2397072410514,0.15,2.5,0.008213777820967993,0.26029275894860016,1.8104736366527847,2.8986355845284493,1.8,3.0,0.010473636652784668,0.10136441547155073,0.09460007916293284,2.4640042722445292,0.12,2.8,0.025399920837067158,0.3359957277554706
10.8,0.13494359873548892,2.2239807918382315,0.15,2.5,0.015056401264511077,0.2760192081617685,1.8153350627079081,2.8607452221463334,1.8,3.0,0.015335062707908076,0.13925477785366658,0.08790975633660728,2.459129437547293,0.12,2.8,0.03209024366339272,0.34087056245270686
10.9,0.14190886213567702,2.2023128338531226,0.15,2.5,0.008091137864322973,0.2976871661468774,1.8135800724422408,2.8547967005116184,1.8,3.0,0.013580072442240798,0.14520329948838162,0.08919269903833403,2.4748619480306076,0.12,2.8,0.030807300961665965,0.32513805196939227
11.0,0.14503669279975184,2.2070839309012102,0.15,2.5,0.0049633072002481515,0.29291606909878976,1.8101566300438352,2.881870965228334,1.8,3.0,0.010156630043835158,0.11812903477166614,0.09076060076072523,2.4902763777214205,0.12,2.8,0.029239399239274766,0.3097236222785793
11.100000000000001,0.14530341357191065,2.2124494291699444,0.15,2.5,0.004696586428089344,0.28755057083005564,1.8125262426644222,2.865751420188278,1.8,3.0,0.01252624266442215,0.1342485798117221,0.0887743641506851,2.517464242550719,0.12,2.8,0.031225635849314898,0.28253575744928083
11.200000000000001,0.1444981231835853,2.2319757654201213,0.15,2.5,0.0055018768164147025,0.2680242345798787,1.8093117793966143,2.870155281552499,1.8,3.0,0.009311779396614206,0.1298447184475009,0.09657768352451548,2.517334259959411,0.12,2.8,0.02342231647548451,0.282665740040589
11.3,0.14839932084792506,2.2331991045867725,0.15,2.5,0.0016006791520749297,0.2668008954132275,1.793526504346703,2.8699699988784784,1.8,3.0,0.006473495653297023,0.13003000112152163,0.09589442564133129,2.5420179285449573,0.12,2.8,0.02410557435866871,0.2579820714550425
11.4,0.14994006809412402,2.256760393949739,0.15,2.5,5.993190587597064e-05,0.24323960605026107,1.7876969513906937,2.8996425695589623,1.8,3.0,0.01230304860930631,0.10035743044103773,0.09329655531541854,2.5176318951749064,0.12,2.8,0.026703444684581454,0.28236810482509345
11.5,0.15415210084413516,2.2755443140347245,0.15,2.5,0.00415210084413517,0.22445568596527554,1.7972990310994825,2.9287004125948806,1.8,3.0,0.0027009689005175197,0.07129958740511944,0.09133961186880467,2.538396502526306,0.12,2.8,0.028660388131195327,0.2616034974736938
11.600000000000001,0.14913482449225673,2.293131970949888,0.15,2.5,0.0008651755077432599,0.20686802905011215,1.7995251726133323,2.8917507485173486,1.8,3.0,0.00047482738666770885,0.10824925148265141,0.09503672833904343,2.553395208395459,0.12,2.8,0.024963271660956562,0.24660479160454063
11.700000000000001,0.14611232939214583,2.3113197256998266,0.15,2.5,0.0038876706078541656,0.18868027430017342,1.8081501813983434,2.9095184895221746,1.8,3.0,0.008150181398343337,0.09048151047782538,0.09468269263678555,2.5830920876113104,0.12,2.8,0.025317307363214442,0.21690791238868945
11.8,0.14120906276522677,2.294408783476112,0.15,2.5,0.008790937234773227,0.2055912165238878,1.7994661785167734,2.913361615931181,1.8,3.0,0.0005338214832266708,0.08663838406881919,0.1031628897370303,2.563599500024111,0.12,2.8,0.01683711026296969,0.23640049997588886
11.9,0.13864016807024793,2.282075007412407,0.15,2.5,0.011359831929752068,0.217924992587593,1.7974594256490628,2.878560917734272,1.8,3.0,0.0025405743509372414,0.12143908226572808,0.10604849318297106,2.5748494241185558,0.12,2.8,0.013951506817028933,0.22515057588144405
12.0,0.13907609091855364,2.271580281434913,0.15,2.5,0.010923909081446359,0.22841971856508714,1.7937457464259494,2.8889822181510656,1.8,3.0,0.006254253574050628,0.1110177818489344,0.10574369235363965,2.576932526337152,0.12,2.8,0.01425630764636035,0.22306747366284796
12.100000000000001,0.13983101830533662,2.2802638195954366,0.15,2.5,0.010168981694663376,0.21973618040456344,1.7927980042723142,2.936417688429805,1.8,3.0,0.007201995727685873,0.06358231157019478,0.10419729036499377,2.576524899370577,0.12,2.8,0.015802709635006226,0.22347510062942266
12.200000000000001,0.14730788128753458,2.2616667273772277,0.15,2.5,0.0026921187124654133,0.23833327262277226,1.7956701416705314,2.955041436711865,1.8,3.0,0.004329858329468639,0.04495856328813508,0.10269141915989594,2.5913397127249342,0.12,2.8,0.01730858084010406,0.20866028727506558
12.3,0.14209695080139995,2.262237580950977,0.15,2.5,0.007903049198600048,0.23776241904902307,1.7931924550095322,2.916100983348821,1.8,3.0,0.006807544990467873,0.08389901665117883,0.10094079814719296,2.6168281773585047,0.12,2.8,0.01905920185280703,0.18317182264149512
12.4,0.13854431188411995,2.2679615663708486,0.15,2.5,0.011455688115880047,0.23203843362915144,1.7855867369016798,2.921428102316798,1.8,3.0,0.01441326309832025,0.07857189768320216,0.10197047665954245,2.6328161137574315,0.12,2.8,0.018029523340457543,0.1671838862425683
12.5,0.13514955029858156,2.2501420544271973,0.15,2.5,0.014850449701418439,0.24985794557280272,1.783856272486928,2.903069614439577,1.8,3.0,0.016143727513072026,0.0969303855604231,0.10195554313055197,2.6141786749142453,0.12,2.8,0.018044456869448028,0.18582132508575455
12.600000000000001,0.13969380166706002,2.2649064138478194,0.15,2.5,0.01030619833293997,0.23509358615218057,1.7819159393532176,2.898359596657929,1.8,3.0,0.018084060646782474,0.10164040334207103,0.11643447687460479,2.6086570066569696,0.12,2.8,0.003565523125395209,0.19134299334303018
12.700000000000001,0.14283062722211198,2.26628000195212,0.15,2.5,0.007169372777888011,0.23371999804788013,1.7891447071873778,2.921463478128772,1.8,3.0,0.010855292812622208,0.07853652187122817,0.11299191105814947,2.6500137139119397,0.12,2.8,0.007008088941850524,0.14998628608806008
12.8,0.15283000864508042,2.2772457149749545,0.15,2.5,0.0028300086450804285,0.22275428502504546,1.7874015382800295,2.91811802027923,1.8,3.0,0.012598461719970588,0.08188197972076994,0.11937831641366814,2.680704534703905,0.12,2.8,0.0006216835863318559,0.1192954652960947
12.9,0.14925091087477582,2.262880747759664,0.15,2.5,0.0007490891252241727,0.23711925224033603,1.7841295213679307,2.9078092075647137,1.8,3.0,0.015870478632069362,0.09219079243528627,0.11277224248790561,2.6901979441046913,0.12,2.8,0.007227757512094382,0.10980205589530856
13.0,0.15342341622851507,2.2639879996497263,0.15,2.5,0.0034234162285150804,0.2360120003502737,1.7916112141699305,2.93744553450596,1.8,3.0,0.008388785830069523,0.0625544654940402,0.11612474752333886,2.667169544349429,0.12,2.8,0.003875252476661137,0.13283045565057083
13.100000000000001,0.15943554081654684,2.287701304262495,0.15,2.5,0.00943554081654685,0.21229869573750504,1.788644065653551,2.924938398841638,1.8,3.0,0.011355934346449104,0.07506160115836202,0.11511471195946363,2.6646490591473064,0.12,2.8,0.0048852880405363674,0.1353509408526934
13.200000000000001,0.15700383057131043,2.30505059751459,0.15,2.5,0.007003830571310432,0.19494940248541015,1.7963367558983785,2.949392050759607,1.8,3.0,0.0036632441016215544,0.0506079492403928,0.11176015880564698,2.652345558903841,0.12,2.8,0.008239841194353018,0.14765444109615888
13.3,0.14869688425050162,2.2719516846752654,0.15,2.5,0.0013031157494983736,0.22804831532473457,1.8016962033251316,2.949644643437808,1.8,3.0,0.00169620332513154,0.05035535656219192,0.11088430652700136,2.652111479025684,0.12,2.8,0.009115693472998634,0.1478885209743157
13.4,0.14725993354957284,2.2964502638804176,0.15,2.5,0.0027400664504271532,0.20354973611958238,1.8024569248963485,2.9879496728974897,1.8,3.0,0.0024569248963484114,0.012050327102510305,0.10670607098772282,2.620765914835271,0.12,2.8,0.013293929012277175,0.17923408516472872
13.5,0.14975007925624656,2.2909104876928335,0.15,2.5,0.00024992074375343454,0.20908951230716655,1.8033933615914237,2.9733103262772347,1.8,3.0,0.0033933615914236714,0.026689673722765317,0.09981359502495322,2.6591970268911083,0.12,2.8,0.02018640497504677,0.14080297310889156
13.600000000000001,0.14732832993809503,2.30603369956384,0.15,2.5,0.0026716700619049683,0.19396630043616003,1.803135746886504,2.919156336150391,1.8,3.0,0.003135746886503865,0.08084366384960884,0.09838088601334498,2.6823567945840736,0.12,2.8,0.021619113986655017,0.11764320541592621
13.700000000000001,0.1439864213507785,2.3188763306199305,0.15,2.5,0.0060135786492215015,0.18112366938006952,1.7944748505821388,2.9402068366433305,1.8,3.0,0.005525149417861197,0.05979316335666951,0.09699779372435428,2.6994783064765264,0.12,2.8,0.023002206275645712,0.1005216935234734
13.8,0.1510677986964951,2.3144589262546185,0.15,2.5,0.0010677986964950925,0.18554107374538154,1.791649895078324,2.943603812147517,1.8,3.0,0.008350104921676094,0.05639618785248279,0.09710131038273682,2.696293721415278,0.12,2.8,0.02289868961726317,0.10370627858472181
13.9,0.14828488638548643,2.329580159662756,0.15,2.5,0.0017151136145135693,0.1704198403372441,1.7949495617722988,2.975574627010111,1.8,3.0,0.005050438227701237,0.024425372989889116,0.1038399339851395,2.6749278078027374,0.12,2.8,0.016160066014860502,0.1250721921972624
14.0,0.15582907552008105,2.2864905702907783,0.15,2.5,0.005829075520081051,0.2135094297092217,1.797958743760838,2.9714930560650576,1.8,3.0,0.0020412562391620703,0.028506943934942353,0.11048562922671826,2.677627661477035,0.12,2.8,0.009514370773281738,0.1223723385229647
14.100000000000001,0.1589069891252419,2.3034781977658323,0.15,2.5,0.008906989125241904,0.1965218022341677,1.791163669326995,2.959421045447808,1.8,3.0,0.008836330673005044,0.04057895455219196,0.10134787266158259,2.6944165172800227,0.12,2.8,0.01865212733841741,0.10558348271997708
14.200000000000001,0.1521426264575893,2.307660001558478,0.15,2.5,0.0021426264575893084,0.19233999844152194,1.7900425731256868,2.973560422538284,1.8,3.0,0.009957426874313224,0.0264395774617161,0.11303865582362829,2.693129755424727,0.12,2.8,0.006961344176371703,0.10687024457527272
14.3,0.14623527430354305,2.3157743076546855,0.15,2.5,0.003764725696456944,0.1842256923453145,1.788305066392647,2.9295587197333353,1.8,3.0,0.011694933607353075,0.07044128026666474,0.10620135160092191,2.6653442786419648,0.12,2.8,0.013798648399078087,0.13465572135803505
14.4,0.1502504055674626,2.3247638639775707,0.15,2.5,0.0002504055674626138,0.17523613602242927,1.7919638997579377,2.9120470934876894,1.8,3.0,0.00803610024206236,0.08795290651231058,0.11012800434125007,2.6776328333230968,0.12,2.8,0.009871995658749924,0.12236716667690306
14.5,0.15308827022002894,2.3250866055590165,0.15,2.5,0.0030882702200289436,0.17491339444098353,1.7923565032147017,2.927458567528127,1.8,3.0,0.007643496785298298,0.07254143247187317,0.10960906001027924,2.6879460721755404,0.12,2.8,0.010390939989720752,0.11205392782445944
14.600000000000001,0.15455068763978774,2.3356407186247705,0.15,2.5,0.004550687639787748,0.16435928137522948,1.7943691901606702,2.9427265301970476,1.8,3.0,0.005630809839329842,0.05727346980295245,0.10782895080297493,2.6990086030812295,0.12,2.8,0.012171049197025066,0.10099139691877035
14.700000000000001,0.1479923314542385,2.325481503905025,0.15,2.5,0.002007668545761482,0.17451849609497483,1.79460671365024,2.9512721137301714,1.8,3.0,0.005393286349760107,0.0487278862698286,0.09780651617409726,2.674280085790699,0.12,2.8,0.022193483825902735,0.12571991420930084
14.8,0.14513025493756193,2.313664501155945,0.15,2.5,0.004869745062438063,0.1863354988440551,1.8063340830730241,2.9710929978508003,1.8,3.0,0.006334083073024077,0.028907002149199723,0.103928537546419,2.6527811182851884,0.12,2.8,0.016071462453581,0.14721888171481146
14.9,0.14724425242400396,2.2907895413866184,0.15,2.5,0.0027557475759960315,0.2092104586133816,1.8020844697089247,2.9555902685220987,1.8,3.0,0.002084469708924619,0.04440973147790128,0.10257429636791383,2.6640001771082913,0.12,2.8,0.017425703632086162,0.13599982289170853
15.0,0.14838586360739078,2.2991860695464443,0.15,2.5,0.0016141363926092112,0.20081393045355567,1.8083660038175127,2.9097003294012618,1.8,3.0,0.008366003817512624,0.09029967059873822,0.09868607132430669,2.663955867257537,0.12,2.8,0.021313928675693303,0.13604413274246285
15.100000000000001,0.1395429517021476,2.3003898952527937,0.15,2.5,0.010457048297852406,0.1996101047472063,1.8135511709574121,2.9365999600903807,1.8,3.0,0.013551170957412095,0.06340003990961929,0.09143555180130822,2.620784509942052,0.12,2.8,0.028564448198691778,0.17921549005794768
15.200000000000001,0.13448509267402034,2.3120819407741076,0.15,2.5,0.015514907325979654,0.18791805922589244,1.8155533745316088,2.9143628284172642,1.8,3.0,0.015553374531608766,0.08563717158273576,0.09139800464688555,2.637821084451349,0.12,2.8,0.028601995353114446,0.1621789155486506
15.3,0.12789769767793097,2.312739963217263,0.15,2.5,0.02210230232206903,0.18726003678273706,1.8294644940861662,2.915438433373477,1.8,3.0,0.029464494086166138,0.08456156662652292,0.08940748137067478,2.6524294238686603,0.12,2.8,0.030592518629325216,0.1475705761313395
15.4,0.1292573223279561,2.3246835684616554,0.15,2.5,0.020742677672043908,0.17531643153834464,1.8318366369805947,2.8710486377808038,1.8,3.0,0.03183663698059469,0.12895136221919623,0.0919338322844559,2.6661885045740528,0.12,2.8,0.0280661677155441,0.13381149542594706
15.5,0.12488325941275757,2.336731693888896,0.15,2.5,0.02511674058724242,0.163268306111104,1.832344287299425,2.864851731553281,1.8,3.0,0.032344287299424845,0.13514826844671912,0.09704236037762431,2.680172940165311,0.12,2.8,0.02295763962237568,0.11982705983468867
15.600000000000001,0.13185759765241728,2.3325901501691173,0.15,2.5,0.018142402347582715,0.1674098498308827,1.8233344175579582,2.8796628976752134,1.8,3.0,0.023334417557958176,0.12033710232478656,0.09545072952657056,2.688808671828962,0.12,2.8,0.024549270473429433,0.11119132817103772
15.700000000000001,0.12936096239848718,2.3250493607061506,0.15,2.5,0.02063903760151281,0.17495063929384935,1.8194740169798016,2.873470205870976,1.8,3.0,0.019474016979801556,0.126529794129024,0.09377201932598722,2.6791584818577863,0.12,2.8,0.026227980674012774,0.12084151814221356
15.8,0.13249905864220488,2.3213186845151768,0.15,2.5,0.01750094135779512,0.17868131548482324,1.8103413936722075,2.855475299268428,1.8,3.0,0.010341393672207433,0.14452470073157198,0.09815213053624298,2.6440323993951584,0.12,2.8,0.02184786946375701,0.15596760060484138
15.9,0.1337765070729992,2.3152448003624104,0.15,2.5,0.016223492927000788,0.18475519963758957,1.8050334805659634,2.865957385523606,1.8,3.0,0.005033480565963311,0.1340426144763942,0.09809511085528713,2.6427577630499983,0.12,2.8,0.021904889144712864,0.1572422369500015
16.0,0.14291585466961615,2.344136159901881,0.15,2.5,0.007084145330383845,0.15586384009811916,1.8120249805087278,2.8754381994602487,1.8,3.0,0.0120249805087278,0.1245618005397513,0.10389648615196642,2.632886286832247,0.12,2.8,0.016103513848033574,0.16711371316775292
16.1,0.14737186597988158,2.349210916241058,0.15,2.5,0.002628134020118411,0.15078908375894207,1.8192077635873272,2.8841074178084862,1.8,3.0,0.01920776358732712,0.11589258219151377,0.10740931702082494,2.634660988083309,0.12,2.8,0.012590682979175052,0.16533901191669065
16.2,0.14915190563926498,2.3238507533824606,0.15,2.5,0.0008480943607350189,0.1761492466175394,1.826235417159447,2.918740542300498,1.8,3.0,0.026235417159446994,0.08125945769950205,0.1064483363658727,2.582549091545909,0.12,2.8,0.013551663634127298,0.21745090845409099
16.3,0.14820033400140661,2.290019656610889,0.15,2.5,0.0017996659985933805,0.2099803433891112,1.8270344724281753,2.928654621824651,1.8,3.0,0.02703447242817525,0.0713453781753488,0.10076639204882454,2.5585802747587545,0.12,2.8,0.019233607951175458,0.24141972524124533
16.400000000000002,0.1584658291720425,2.2963124431297928,0.15,2.5,0.0084658291720425,0.20368755687020723,1.817965583362788,2.953760639296735,1.8,3.0,0.017965583362787862,0.04623936070326495,0.09807618939748056,2.5635839719105724,0.12,2.8,0.02192381060251944,0.2364160280894274
16.5,0.15299017695553224,2.2882726371505115,0.15,2.5,0.0029901769555322477,0.21172736284948845,1.8199094097913606,2.9106755778166997,1.8,3.0,0.019909409791360577,0.08932442218330028,0.0969513968205729,2.5914893852366143,0.12,2.8,0.0230486031794271,0.2085106147633855
16.6,0.16111613588080773,2.2942767073149897,0.15,2.5,0.011116135880807732,0.20572329268501033,1.820597959930688,2.9095722041499013,1.8,3.0,0.020597959930688026,0.09042779585009875,0.09304132163470186,2.5695061393345036,0.12,2.8,0.02695867836529814,0.23049386066549626
16.7,0.15773180096324688,2.300303990009102,0.15,2.5,0.007731800963246882,0.1996960099908982,1.8195843993819358,2.9171695749107056,1.8,3.0,0.01958439938193579,0.08283042508929439,0.09903181073660577,2.575365323387168,0.12,2.8,0.02096818926339422,0.22463467661283198
16.8,0.1573970695101233,2.316925152187477,0.15,2.5,0.007397069510123311,0.1830748478125228,1.8208866964459112,2.877530761022668,1.8,3.0,0.020886696445911124,0.12246923897733186,0.10666294826084041,2.570172792034997,0.12,2.8,0.013337051739159583,0.22982720796500278
16.900000000000002,0.1564180401511782,2.2986375204481337,0.15,2.5,0.006418040151178195,0.20136247955186626,1.824643693547432,2.894119138829512,1.8,3.0,0.0246436935474319,0.10588086117048778,0.09666612811291714,2.556554148694733,0.12,2.8,0.023333871887082858,0.24344585130526664
17.0,0.16469929735650862,2.2648582325988564,0.15,2.5,0.014699297356508628,0.23514176740114356,1.8238954991672411,2.8908582871142237,1.8,3.0,0.023895499167241097,0.10914171288577634,0.10220162718977,2.5692100673174214,0.12,2.8,0.01779837281023,0.2307899326825784
17.1,0.1669382011141006,2.242134926477827,0.15,2.5,0.016938201114100604,0.257865073522173,1.8343685203187896,2.875737520678618,1.8,3.0,0.034368520318789564,0.12426247932138201,0.10487486332649984,2.589643507973124,0.12,2.8,0.015125136673500156,0.21035649202687567
17.2,0.16285316578690348,2.2388771944081793,0.15,2.5,0.012853165786903487,0.26112280559182066,1.8297730304711328,2.8639162364090978,1.8,3.0,0.029773030471132778,0.13608376359090224,0.11007958966364279,2.5533446349277553,0.12,2.8,0.00992041033635721,0.2466553650722445
17.3,0.16656847834683705,2.212736922501574,0.15,2.5,0.016568478346837057,0.28726307749842617,1.8358458818491494,2.8408937519155364,1.8,3.0,0.035845881849149386,0.1591062480844636,0.11983630418393516,2.5753088947070397,0.12,2.8,0.0001636958160648322,0.2246911052929601
17.400000000000002,0.1633723486256349,2.199797386793704,0.15,2.5,0.013372348625634911,0.30020261320629604,1.8288543227395333,2.833830922974158,1.8,3.0,0.028854322739533256,0.16616907702584216,0.10423401797523271,2.5511706344511333,0.12,2.8,0.015765982024767283,0.24882936554886648
17.5,0.17116992436426845,2.1913866939181554,0.15,2.5,0.021169924364268455,0.30861330608184456,1.827147099645615,2.882047796264694,1.8,3.0,0.027147099645614903,0.1179522037353058,0.10066200875302038,2.537005710320696,0.12,2.8,0.019337991246979616,0.2629942896793036
17.6,0.1680889055709717,2.187088989029015,0.15,2.5,0.018088905570971703,0.31291101097098517,1.8285772980684842,2.8975794104446506,1.8,3.0,0.02857729806848419,0.10242058955534938,0.10797612938559974,2.5143399002620552,0.12,2.8,0.012023870614400259,0.2856600997379446
17.7,0.15996772479727556,2.1934814681139474,0.15,2.5,0.009967724797275562,0.3065185318860526,1.8279562903644098,2.8510674593505705,1.8,3.0,0.02795629036440972,0.1489325406494295,0.11131950463466768,2.5047756889903194,0.12,2.8,0.008680495365332316,0.2952243110096804
17.8,0.14913895704477534,2.225129137741542,0.15,2.5,0.0008610429552246557,0.2748708622584579,1.825624885545971,2.830879074574285,1.8,3.0,0.025624885545970866,0.1691209254257151,0.11194856097018317,2.5113336090637897,0.12,2.8,0.008051439029816823,0.28866639093621016
17.900000000000002,0.1517921854563024,2.196314634442447,0.15,2.5,0.0017921854563024142,0.3036853655575529,1.8289876298406504,2.814162845894817,1.8,3.0,0.028987629840650397,0.1858371541051831,0.11187972250178142,2.522927831703222,0.12,2.8,0.008120277498218573,0.27707216829677783
18.0,0.15389705520559158,2.1679000159499906,0.15,2.5,0.003897055205591582,0.3320999840500094,1.8400122088189563,2.808973369294787,1.8,3.0,0.040012208818956285,0.19102663070521286,0.11362286395012348,2.524026151324729,0.12,2.8,0.006377136049876511,0.27597384867527097
18.1,0.14988907974337126,2.129910472136351,0.15,2.5,0.00011092025662873262,0.3700895278636489,1.8463294824559313,2.8212579464630565,1.8,3.0,0.04632948245593127,0.1787420535369435,0.10835053685383686,2.5315663687081984,0.12,2.8,0.011649463146163136,0.2684336312918014
18.2,0.1523018802995583,2.090841464222102,0.15,2.5,0.002301880299558301,0.4091585357778982,1.8476698974677699,2.836391514526716,1.8,3.0,0.04766989746776984,0.16360848547328422,0.11001237258247913,2.576745303409731,0.12,2.8,0.009987627417520864,0.22325469659026886
18.3,0.151525719255133,2.0691492761020243,0.15,2.5,0.0015257192551330068,0.43085072389797574,1.843217081791419,2.8253777287085415,1.8,3.0,0.04321708179141903,0.17462227129145846,0.10342915186415173,2.564393806235138,0.12,2.8,0.016570848135848262,0.2356061937648617
18.400000000000002,0.1513587955347814,2.0687078675920287,0.15,2.5,0.0013587955347814096,0.43129213240797126,1.8378559395322775,2.8308025064600497,1.8,3.0,0.037855939532277505,0.16919749353995028,0.096023448791953,2.554524236929018,0.12,2.8,0.023976551208046995,0.24547576307098185
18.5,0.14528189506598174,2.0968059015922687,0.15,2.5,0.004718104934018252,0.40319409840773135,1.8341252905259986,2.8530046670939555,1.8,3.0,0.03412529052599855,0.1469953329060445,0.09866943597303979,2.5571054718510453,0.12,2.8,0.021330564026960208,0.2428945281489545
18.6,0.13056696398271503,2.1204343583083083,0.15,2.5,0.019433036017284966,0.3795656416916917,1.8332875774090793,2.8534253408539403,1.8,3.0,0.03328757740907928,0.14657465914605972,0.09185822869426771,2.5375093617870212,0.12,2.8,0.028141771305732283,0.2624906382129786
18.7,0.13371000888524756,2.128035516288584,0.15,2.5,0.016289991114752433,0.371964483711416,1.832133717944967,2.8259579480133903,1.8,3.0,0.032133717944967,0.1740420519866097,0.0880662501432928,2.5605196487501254,0.12,2.8,0.03193374985670719,0.23948035124987443
18.8,0.1360483863407159,2.13744681619242,0.15,2.5,0.013951613659284101,0.36255318380757995,1.828898043887034,2.8282384797337956,1.8,3.0,0.028898043887033875,0.1717615202662044,0.09104856826852922,2.59964177153417,0.12,2.8,0.028951431731470773,0.20035822846582985
18.900000000000002,0.13167575967225148,2.128928101910184,0.15,2.5,0.018324240327748514,0.371071898089816,1.830310280887037,2.8153502205582237,1.8,3.0,0.030310280887037022,0.1846497794417763,0.08330268622860337,2.6322985426721526,0.12,2.8,0.03669731377139662,0.16770145732784725
19.0,0.12786726674955004,2.150619536071271,0.15,2.5,0.022132733250449954,0.3493804639287288,1.8235584316929017,2.775645472765888,1.8,3.0,0.023558431692901616,0.22435452723411187,0.0837069923835343,2.6499748198753097,0.12,2.8,0.0362930076164657,0.15002518012469013
19.1,0.12397409144868037,2.144697276762414,0.15,2.5,0.02602590855131963,0.3553027232375858,1.8241970439098931,2.779678764228533,1.8,3.0,0.02419704390989308,0.220321235771467,0.08659728403526089,2.6413225116369046,0.12,2.8,0.03340271596473911,0.15867748836309525
19.200000000000003,0.11647721034572767,2.1727924759494295,0.15,2.5,0.03352278965427233,0.3272075240505705,1.8253813262470762,2.7610670779549182,1.8,3.0,0.02538132624707612,0.23893292204508176,0.07844420394559933,2.6639308663435606,0.12,2.8,0.04155579605440067,0.13606913365643925
19.3,0.12449245308664,2.1599712298257305,0.15,2.5,0.02550754691335999,0.34002877017426947,1.8233365454870814,2.778928074803303,1.8,3.0,0.023336545487081306,0.22107192519669683,0.08379241719385129,2.646119699587292,0.12,2.8,0.036207582806148705,0.15388030041270762
19.400000000000002,0.12607972826737543,2.121570884200849,0.15,2.5,0.023920271732624565,0.37842911579915084,1.8193791265396912,2.778641517710148,1.8,3.0,0.019379126539691205,0.221358482289852,0.08412509353305003,2.6482795288333194,0.12,2.8,0.03587490646694996,0.15172047116668042
19.5,0.12390727019775499,2.132596483061225,0.15,2.5,0.026092729802245,0.3674035169387748,1.8210316548578074,2.7835457235819363,1.8,3.0,0.021031654857807336,0.2164542764180637,0.082084748403219,2.656252426827709,0.12,2.8,0.037915251596781,0.1437475731722908
19.6,0.12714652102889665,2.1204875488220063,0.15,2.5,0.022853478971103347,0.3795124511779937,1.8268365621857694,2.799477552923928,1.8,3.0,0.026836562185769353,0.20052244707607203,0.07772087700435047,2.6444201896503263,0.12,2.8,0.042279122995649523,0.1555798103496735
19.700000000000003,0.12781533181734808,2.1196027376796627,0.15,2.5,0.022184668182651912,0.3803972623203373,1.8291338746124202,2.8032792780006903,1.8,3.0,0.02913387461242012,0.19672072199930968,0.08019857529200376,2.6240631533226706,0.12,2.8,0.03980142470799623,0.17593684667732923
19.8,0.12000415104189024,2.1016231253891133,0.15,2.5,0.02999584895810975,0.39837687461088667,1.8180961629501355,2.803730605494778,1.8,3.0,0.018096162950135497,0.19626939450522185,0.0848435489275424,2.5834096918199214,0.12,2.8,0.0351564510724576,0.2165903081800784
19.900000000000002,0.12030305283656996,2.099639861979052,0.15,2.5,0.029696947163430035,0.40036013802094805,1.8186002150028457,2.84590267150763,1.8,3.0,0.0186002150028457,0.1540973284923699,0.09351822693231542,2.5576661493749135,0.12,2.8,0.02648177306768458,0.24233385062508628
20.0,0.1260347141433267,2.1320973132540684,0.15,2.5,0.02396528585667329,0.36790268674593163,1.8221048978222225,2.83962100734845,1.8,3.0,0.02210489782222247,0.16037899265154998,0.09124451236931092,2.5689365798703845,0.12,2.8,0.02875548763068908,0.23106342012961534
